scheme_name,min_sip,min_lumpsum,expense_ratio,fund_size,fund_age,fund_manager,sortino,alpha,standard_deviation,beta,sharpe,risk_level,amc_name,rating,return_1yr,return_3yr,return_5yr,risk_adjusted_score,cost_efficiency,stability_score,experience_factor,category_Equity,category_Hybrid,category_Other,category_Solution Oriented,sub_category_Arbitrage Mutual Funds,sub_category_Banking and PSU Mutual Funds,sub_category_Childrens Funds,sub_category_Conservative Hybrid Mutual Funds,sub_category_Contra Funds,sub_category_Corporate Bond Mutual Funds,sub_category_Credit Risk Funds,sub_category_Dividend Yield Funds,sub_category_Dynamic Asset Allocation or Balanced Advantage,sub_category_Dynamic Bond,sub_category_ELSS Mutual Funds,sub_category_Equity Savings Mutual Funds,sub_category_Fixed Maturity Plans,sub_category_Flexi Cap Funds,sub_category_Floater Mutual Funds,sub_category_FoFs Domestic,sub_category_FoFs Overseas,sub_category_Focused Funds,sub_category_Gilt Mutual Funds,sub_category_Index Funds,sub_category_Large & Mid Cap Funds,sub_category_Large Cap Mutual Funds,sub_category_Liquid Mutual Funds,sub_category_Low Duration Funds,sub_category_Medium Duration Funds,sub_category_Medium to Long Duration Funds,sub_category_Mid Cap Mutual Funds,sub_category_Money Market Funds,sub_category_Multi Asset Allocation Mutual Funds,sub_category_Multi Cap Funds,sub_category_Overnight Mutual Funds,sub_category_Retirement Funds,sub_category_Sectoral / Thematic Mutual Funds,sub_category_Short Duration Funds,sub_category_Small Cap Mutual Funds,sub_category_Ultra Short Duration Funds,sub_category_Value Funds,amc_name_encoded
Baroda BNP Paribas Ultra Short Duration Fund,-0.10995788207717416,0.8203147379875227,-1.0209651305779308,-0.4916380308176784,-1.3005424760733453,Vikram Pamnani,0.3931848163084268,0.046403384722969565,-1.313810689626671,0.8808723253825653,1.10879619747694,2,Baroda BNP Paribas Mutual Fund,3,5.7,5.1,8.9,0.6167645219912105,-0.3153177490996736,1.770584525086404,-0.2546180087099217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
BHARAT Bond FOF – April 2025 – Direct Growth,-0.10995788207717416,-0.8611253562442248,-1.3602654993563177,0.020194075810860006,-2.07791218336264,Dhawal Dalal,0.1723647004725118,-0.16484335270354022,0.25874595978739345,0.006319230951157992,0.17427764276364324,2,Edelweiss Mutual Fund,2,2.6,18.15,8.9,0.17866303801414454,6.679617662917025,-0.5131072656454442,-0.486811789204952,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7
Canara Robeco Bluechip Equity Fund,1.2584885824625665,0.8203147379875227,-0.4696020313130525,0.7470200983501926,0.6428817921498922,Shridatta Bhandwaldar,0.33894829662942993,-0.6380360445389223,0.660773485811511,0.075362896301006,0.2910924621028055,6,Canara Robeco Mutual Fund,5,1.7,24.3,14.4,0.3361504995745278,0.3720603563291004,-0.533777669129285,-0.6093151027366502,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Conservative Hybrid Fund,1.2584885824625665,0.8203147379875227,-0.2787455738752101,-0.4139165086595859,0.6428817921498922,Avnish Jain,0.6023828207845566,0.046403384722969565,-0.8420436948024516,-0.5920592020808575,1.050388787807359,4,Canara Robeco Mutual Fund,5,3.8,11.4,9.4,0.754208124807545,-0.39499616095337264,-0.3002269863988969,0.1500804377787246,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Consumer Trends Fund,1.2584885824625665,0.8203147379875227,0.6331241672167043,-0.4343775773613234,0.6428817921498922,Shridatta Bhandwaldar,0.6488712662236966,0.6209945105230764,0.6183828283055666,-0.2698554304482338,0.5441912373376565,6,Canara Robeco Mutual Fund,4,7.1,26.7,15.1,0.6396717891272663,-0.227177022607206,-0.5319891440295667,0.7875976816681751,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
Canara Robeco Corporate Bond Fund,1.2584885824625665,0.8203147379875227,-0.660458488750895,-0.5479823170187317,0.25419693850524466,Avnish Jain,-0.9937204726259158,-0.30849113415356694,-1.1387782973440619,-0.20081176509838577,-0.6823643657235456,2,Canara Robeco Mutual Fund,3,4.0,6.0,6.7,-0.9352028264765645,-0.510600263851323,0.0811761840006011,-0.28524383709284623,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Dynamic Bond Fund,1.2584885824625665,0.8203147379875227,-0.0878891164373674,-0.5594344077100026,0.6428817921498922,Kunal Jain,-1.5438337436557388,-0.47467190092908806,-1.0895504370145783,0.3745521128170138,-1.4221915548715724,3,Canara Robeco Mutual Fund,3,4.7,5.3,6.6,-1.559425855934083,-0.6947992388197636,-0.03487497811573097,-0.42806020006219864,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Emerging Equities – Direct Growth,1.2584885824625665,0.8203147379875227,-0.21512675472926251,1.753124439213987,0.6428817921498922,Shridatta Bhandwaldar,0.5636424495852731,0.01542052990041482,0.7592292064704783,0.075362896301006,0.5247221007811295,6,Canara Robeco Mutual Fund,3,-0.2,27.0,12.6,0.570949987719099,0.23117681812485047,-0.5376589662320023,0.11570450796115624,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Equity Hybrid Fund,1.2584885824625665,0.8203147379875227,-0.15150793558331496,0.6802925832557202,0.6428817921498922,Shridatta Bhandwaldar,0.47841363294684996,-0.26342516350257816,0.15482047686959444,-0.17779720998176976,0.3884381448854402,6,Canara Robeco Mutual Fund,4,1.8,20.1,12.2,0.4678672856068484,-0.09681768749198491,-0.5060096413783434,-0.19367886039695947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Equity Tax Saver Fund,-0.10995788207717416,-1.0713053680231932,-0.13030166253466577,0.1382269572022264,0.6428817921498922,Vishal Mishra,0.34669637086928673,0.07738623954552443,0.7154711083998261,0.029333786067773992,0.6025986470072376,6,Canara Robeco Mutual Fund,5,1.2,27.7,15.5,0.4335063849027646,0.18812858523555354,-0.5359788384610842,0.18445636759629305,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Flexi Cap Fund,1.2584885824625665,0.8203147379875227,-0.3211581199725082,0.7406069275630808,0.6428817921498922,Shridatta Bhandwaldar,0.1607425891127267,-0.5929700738879335,0.6512014018585558,0.029333786067773992,0.36896900832891316,6,Canara Robeco Mutual Fund,4,-0.9,24.8,13.8,0.22734098067826292,0.233452098016019,-0.5333803137542045,-0.5593137502747326,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Gilt Fund,1.2584885824625665,0.8203147379875227,-0.3423643930211574,-0.5649314112418128,0.6428817921498922,Kunal Jain,-1.6135664118144486,-0.5507207264026316,-1.0416900172498025,-0.7071319776639373,-1.5000681010976806,3,Canara Robeco Mutual Fund,3,4.3,5.1,7.0,-1.633874474126264,-0.6593801207893041,-0.11591391731280187,-0.5124374823416848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Income Fund,1.2584885824625665,0.8203147379875227,0.10296734100047505,-0.5580601568270501,0.6428817921498922,Avnish Jain,-1.5050933724564555,-0.4380557997751596,-1.011606324826229,1.0649887663154933,-1.4611298279846265,3,Canara Robeco Mutual Fund,3,3.9,5.8,7.0,-1.5422454055820414,-0.7022370686933158,-0.15625596805437675,-0.3874341011868906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Infrastructure – Direct Growth,1.2584885824625665,0.8203147379875227,1.3117249047734778,-0.539431422635916,0.6428817921498922,Shridatta Bhandwaldar,1.051771126696243,2.387017235408699,0.8740942139059407,-0.6150737571974735,1.1672036071465213,6,Canara Robeco Mutual Fund,3,13.7,34.9,12.2,1.1207243989844362,-0.23370283508325554,-0.5417598045969372,2.747025681269575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
Canara Robeco Liquid Fund,1.2584885824625665,0.8203147379875227,-1.2542341341130718,-0.18808128022772183,0.6428817921498922,Kunal Jain,0.31570407390986005,-0.3817233364614237,-1.3329548575325814,-0.4539718713811615,-1.4221915548715724,2,Canara Robeco Mutual Fund,2,5.6,4.1,5.1,-0.18498982777073988,0.03756327466422373,2.628131524688217,-0.3249324106094934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Overnight Fund,-1.4784043466169148,0.8203147379875227,-1.275440407161721,-0.5441649534549746,-1.6892273297179927,Suman Prasad,-2.0164662722869955,-0.5112880020830164,-1.3397920603561209,-0.9372775288300972,-2.3372409730283423,1,Canara Robeco Mutual Fund,2,5.3,3.9,8.9,-2.1779220686075873,0.08081401431413716,3.105542362666677,-0.5830643926941435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5
Canara Robeco Savings Fund,1.2584885824625665,0.8203147379875227,-0.8301086731400883,-0.42399434846790435,0.6428817921498922,Kunal Jain,-0.30414186527867276,0.06048650055140363,-1.280992116073682,1.0880033214321092,-0.15669767869731593,2,Canara Robeco Mutual Fund,2,5.0,5.2,5.9,-0.2708920795309485,-0.4757987286560769,1.0259888400996715,0.16570586042307398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5
Canara Robeco Short Duration Fund,1.2584885824625665,0.8203147379875227,-0.4908083043617017,-0.4977458125196896,0.6428817921498922,Suman Prasad,-0.738034022710646,0.4379140047534345,-1.1688619897676356,2.5149057386623,-0.6434260926104917,2,Canara Robeco Mutual Fund,3,4.1,5.9,6.5,-0.7347642390360771,-0.5815166508588329,0.17796642100626203,0.5844671872916345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5
Canara Robeco Small Cap Fund,1.2584885824625665,0.8203147379875227,-0.4908083043617017,0.16052036041456727,-1.6892273297179927,Shridatta Bhandwaldar,1.5398998038072127,2.761628116445043,1.0409219628003021,-0.15478265486515377,1.8875616597380207,6,Canara Robeco Mutual Fund,5,-0.6,45.668000000000006,8.9,1.6934060773858293,1.537761201495022,-0.547024555342761,0.8694748963245654,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5
Canara Robeco Ultra Short Term Fund,-0.10995788207717416,-1.0713053680231932,-0.6392522157022458,-0.490874558104927,0.6428817921498922,Suman Prasad,-0.4048668303968096,-0.17047659903491383,-1.3165455707560867,0.42058122305024576,-0.7018335022800727,2,Canara Robeco Mutual Fund,2,5.2,4.5,5.3,-0.50569156767552,-0.6141584585133892,1.86426669527206,-0.09055107094425428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
DSP Arbitrage Fund,-0.10995788207717416,-1.0713053680231932,-0.7452835809454917,-0.38811113096858857,-1.3005424760733453,Kedar Karnik,-1.2029184771020456,-0.27469165616532537,-1.2878293188972212,-0.5000009816143935,-0.7407717753931268,1,DSP Mutual Fund,3,5.6,4.6,5.4,-1.1070073299969825,-0.5667498226413143,1.1401779830166154,-0.43274782685550345,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
DSP Banking & Psu Debt Fund,-0.10995788207717416,-1.0713053680231932,-0.78769612704279,-0.20106031634449564,0.6428817921498922,Vikram Chopra,-0.8077666908693559,0.6632438580083785,-1.1305736539558149,3.550560718910019,-0.7018335022800727,2,DSP Mutual Fund,3,4.0,6.4,6.9,-0.8034860404442441,-0.41018228567056275,0.058731367992124944,0.8344739496012231,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
DSP Bond Fund,-0.10995788207717416,-1.0713053680231932,-0.660458488750895,-0.5262996919765919,0.6428817921498922,Vivek Ramakrishnan,-1.2803992195006124,-0.35355710480455577,-1.0635690662851287,0.3745521128170138,-1.1301545065236671,3,DSP Mutual Fund,3,3.8,6.1,4.9,-1.2788118335174004,-0.5041780390275942,-0.08185007938532851,-0.2936815653207949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
DSP Corporate Bond Fund,-0.10995788207717416,-1.0713053680231932,-0.9573463114319833,-0.26183274427950703,-1.3005424760733453,Vivek Ramakrishnan,-1.5825741148550223,-0.46903865459771443,-1.0909178775792863,-0.2928699855648498,-1.4611298279846265,3,DSP Mutual Fund,2,2.6,5.6,8.9,-1.5995135734221804,-0.33489624839069787,-0.03217368192905983,-0.5405632431015135,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
DSP Credit Risk Fund,-0.10995788207717416,-1.0713053680231932,-0.6816647617995442,-0.5450811207102764,0.6428817921498922,Laukik Bagwe,-1.0866973635041959,0.11681896386513951,-0.7955507156023836,-1.3745540760458008,-1.2080310527497753,4,DSP Mutual Fund,3,10.8,6.6,4.5,-1.1585486810531078,-0.4609128179545002,-0.32526499037887896,0.22820755100047097,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
DSP Dynamic Asset Allocation Fund,-0.10995788207717416,-1.0713053680231932,0.018142248805878308,-0.0014885492312797476,0.25419693850524466,Atul Bhole,0.05226954975473368,-0.9422313464330965,-0.2075512727779944,-0.7531610878971693,-0.3319199077060592,5,DSP Mutual Fund,3,1.7,12.2,8.3,-0.05899985852243306,-0.46554926259562324,-0.47147113875020424,-0.9180734541889921,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
DSP Equity & Bond Fund,-0.10995788207717416,-1.0713053680231932,0.1665861601464226,0.5463794694391247,0.6428817921498922,Atul Bhole,0.05226954975473368,-0.5394542337398844,0.3503644776228216,-0.06272443439869001,0.0964010965375351,6,DSP Mutual Fund,3,0.6,18.7,10.7,0.06699011072587326,-0.2954480339189436,-0.518659840907873,-0.4999371442262054,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
