strategy,entry_time,exit_time,direction,entry,exit,result,pnl,capital
S3. Breakout + Momentum,2024-01-16 12:25:00+00:00,2024-01-16 13:30:00+00:00,long,43054.3,42954.0,SL ❌,-0.6481,64.1597
S3. Breakout + Momentum,2024-01-16 13:50:00+00:00,2024-01-16 14:05:00+00:00,short,42800.56,42890.01,SL ❌,-0.6416,63.5181
S3. Breakout + Momentum,2024-01-16 14:35:00+00:00,2024-01-16 14:40:00+00:00,short,42381.33,42096.0,TP ✅,1.2704,64.7884
S3. Breakout + Momentum,2024-01-16 20:15:00+00:00,2024-01-16 20:20:00+00:00,long,43348.0,43235.0,SL ❌,-0.6479,64.1406
S3. Breakout + Momentum,2024-01-16 23:30:00+00:00,2024-01-17 01:50:00+00:00,short,43172.0,42974.01,TP ✅,1.2828,65.4234
S3. Breakout + Momentum,2024-01-17 07:00:00+00:00,2024-01-17 10:55:00+00:00,short,42759.67,42850.04,SL ❌,-0.6542,64.7691
S3. Breakout + Momentum,2024-01-17 12:10:00+00:00,2024-01-17 12:35:00+00:00,short,42572.12,42704.92,SL ❌,-0.6477,64.1214
S3. Breakout + Momentum,2024-01-17 14:45:00+00:00,2024-01-17 14:55:00+00:00,long,42903.13,42576.01,SL ❌,-0.6412,63.4802
S3. Breakout + Momentum,2024-01-17 18:50:00+00:00,2024-01-17 20:35:00+00:00,long,42592.57,42808.45,TP ✅,1.2696,64.7498
S3. Breakout + Momentum,2024-01-17 20:45:00+00:00,2024-01-17 20:50:00+00:00,long,42856.02,42719.99,SL ❌,-0.6475,64.1023
S3. Breakout + Momentum,2024-01-18 05:40:00+00:00,2024-01-18 10:30:00+00:00,long,42760.01,42660.83,SL ❌,-0.641,63.4613
S3. Breakout + Momentum,2024-01-18 10:40:00+00:00,2024-01-18 12:20:00+00:00,short,42580.3,42390.02,TP ✅,1.2692,64.7305
S3. Breakout + Momentum,2024-01-18 13:40:00+00:00,2024-01-18 14:05:00+00:00,long,42570.08,42442.0,SL ❌,-0.6473,64.0832
S3. Breakout + Momentum,2024-01-18 15:15:00+00:00,2024-01-18 15:35:00+00:00,long,42784.44,42671.99,SL ❌,-0.6408,63.4424
S3. Breakout + Momentum,2024-01-18 16:35:00+00:00,2024-01-18 16:45:00+00:00,short,42218.16,41837.49,TP ✅,1.2688,64.7113
S3. Breakout + Momentum,2024-01-18 17:10:00+00:00,2024-01-18 17:15:00+00:00,short,41702.0,41892.51,SL ❌,-0.6471,64.0641
S3. Breakout + Momentum,2024-01-18 19:55:00+00:00,2024-01-18 20:05:00+00:00,short,41022.32,41136.07,SL ❌,-0.6406,63.4235
S3. Breakout + Momentum,2024-01-18 20:30:00+00:00,2024-01-18 20:40:00+00:00,short,40758.54,40975.96,SL ❌,-0.6342,62.7893
S3. Breakout + Momentum,2024-01-19 03:00:00+00:00,2024-01-19 03:30:00+00:00,short,41049.46,40797.18,TP ✅,1.2558,64.045
S3. Breakout + Momentum,2024-01-19 06:05:00+00:00,2024-01-19 06:45:00+00:00,long,41257.68,41470.57,TP ✅,1.2809,65.3259
S3. Breakout + Momentum,2024-01-19 12:40:00+00:00,2024-01-19 13:20:00+00:00,short,41310.97,41428.01,SL ❌,-0.6533,64.6727
S3. Breakout + Momentum,2024-01-19 14:15:00+00:00,2024-01-19 14:40:00+00:00,short,41169.37,40929.53,TP ✅,1.2935,65.9661
S3. Breakout + Momentum,2024-01-19 16:40:00+00:00,2024-01-19 16:45:00+00:00,short,40363.64,40490.0,SL ❌,-0.6597,65.3065
S3. Breakout + Momentum,2024-01-19 17:35:00+00:00,2024-01-19 17:55:00+00:00,long,41062.01,41239.57,TP ✅,1.3061,66.6126
S3. Breakout + Momentum,2024-01-19 18:50:00+00:00,2024-01-19 19:00:00+00:00,long,41863.99,41712.0,SL ❌,-0.6661,65.9465
S3. Breakout + Momentum,2024-01-19 20:10:00+00:00,2024-01-19 20:20:00+00:00,long,42162.85,41985.99,SL ❌,-0.6595,65.287
S3. Breakout + Momentum,2024-01-20 00:35:00+00:00,2024-01-20 01:10:00+00:00,short,41485.42,41584.51,SL ❌,-0.6529,64.6342
S3. Breakout + Momentum,2024-01-20 06:30:00+00:00,2024-01-20 08:25:00+00:00,long,41683.28,41585.97,SL ❌,-0.6463,63.9878
S3. Breakout + Momentum,2024-01-20 08:30:00+00:00,2024-01-20 12:45:00+00:00,short,41556.0,41653.95,SL ❌,-0.6399,63.3479
S3. Breakout + Momentum,2024-01-20 14:20:00+00:00,2024-01-20 15:30:00+00:00,short,41529.99,41645.8,SL ❌,-0.6335,62.7145
S3. Breakout + Momentum,2024-01-20 20:15:00+00:00,2024-01-21 05:55:00+00:00,long,41720.85,41628.47,SL ❌,-0.6271,62.0873
S3. Breakout + Momentum,2024-01-21 06:15:00+00:00,2024-01-21 08:00:00+00:00,short,41576.13,41688.29,SL ❌,-0.6209,61.4664
S3. Breakout + Momentum,2024-01-21 08:05:00+00:00,2024-01-21 14:10:00+00:00,long,41696.01,41864.35,TP ✅,1.2293,62.6958
S3. Breakout + Momentum,2024-01-21 15:15:00+00:00,2024-01-21 16:25:00+00:00,short,41743.82,41573.96,TP ✅,1.2539,63.9497
S3. Breakout + Momentum,2024-01-21 18:15:00+00:00,2024-01-21 20:50:00+00:00,long,41714.99,41623.66,SL ❌,-0.6395,63.3102
S3. Breakout + Momentum,2024-01-21 23:10:00+00:00,2024-01-22 00:45:00+00:00,short,41584.09,41673.27,SL ❌,-0.6331,62.6771
S3. Breakout + Momentum,2024-01-22 01:15:00+00:00,2024-01-22 03:25:00+00:00,short,41348.02,41176.0,TP ✅,1.2535,63.9306
S3. Breakout + Momentum,2024-01-22 04:50:00+00:00,2024-01-22 05:25:00+00:00,short,40896.52,41011.11,SL ❌,-0.6393,63.2913
S3. Breakout + Momentum,2024-01-22 06:35:00+00:00,2024-01-22 07:05:00+00:00,long,41232.21,41141.1,SL ❌,-0.6329,62.6584
S3. Breakout + Momentum,2024-01-22 08:05:00+00:00,2024-01-22 08:10:00+00:00,short,40892.28,40975.86,SL ❌,-0.6266,62.0318
S3. Breakout + Momentum,2024-01-22 10:25:00+00:00,2024-01-22 10:30:00+00:00,short,40386.79,40520.59,SL ❌,-0.6203,61.4115
S3. Breakout + Momentum,2024-01-22 13:00:00+00:00,2024-01-22 13:05:00+00:00,long,40944.68,41135.87,TP ✅,1.2282,62.6397
S3. Breakout + Momentum,2024-01-22 14:15:00+00:00,2024-01-22 14:30:00+00:00,short,40621.96,40778.33,SL ❌,-0.6264,62.0133
S3. Breakout + Momentum,2024-01-22 15:15:00+00:00,2024-01-22 15:35:00+00:00,short,40457.85,40546.14,SL ❌,-0.6201,61.3932
S3. Breakout + Momentum,2024-01-22 18:45:00+00:00,2024-01-22 18:50:00+00:00,short,40291.11,40459.2,SL ❌,-0.6139,60.7793
S3. Breakout + Momentum,2024-01-22 19:15:00+00:00,2024-01-22 19:30:00+00:00,short,40011.11,39805.37,TP ✅,1.2156,61.9949
S3. Breakout + Momentum,2024-01-22 19:40:00+00:00,2024-01-22 19:45:00+00:00,short,39559.89,39659.99,SL ❌,-0.6199,61.3749
S3. Breakout + Momentum,2024-01-23 02:30:00+00:00,2024-01-23 07:10:00+00:00,long,40040.0,39938.85,SL ❌,-0.6137,60.7612
S3. Breakout + Momentum,2024-01-23 07:15:00+00:00,2024-01-23 07:45:00+00:00,short,39881.36,39720.51,TP ✅,1.2152,61.9764
S3. Breakout + Momentum,2024-01-23 07:50:00+00:00,2024-01-23 07:55:00+00:00,short,39689.43,39780.0,SL ❌,-0.6198,61.3566
S3. Breakout + Momentum,2024-01-23 08:35:00+00:00,2024-01-23 09:00:00+00:00,short,39530.54,39351.09,TP ✅,1.2271,62.5837
S3. Breakout + Momentum,2024-01-23 09:05:00+00:00,2024-01-23 09:25:00+00:00,short,39211.11,38926.0,TP ✅,1.2517,63.8354
S3. Breakout + Momentum,2024-01-23 14:00:00+00:00,2024-01-23 14:25:00+00:00,short,38745.36,38841.13,SL ❌,-0.6384,63.1971
S3. Breakout + Momentum,2024-01-23 15:35:00+00:00,2024-01-23 16:10:00+00:00,long,39149.99,38972.71,SL ❌,-0.632,62.5651
S3. Breakout + Momentum,2024-01-23 17:30:00+00:00,2024-01-23 17:45:00+00:00,long,39582.05,39460.0,SL ❌,-0.6257,61.9394
S3. Breakout + Momentum,2024-01-23 23:05:00+00:00,2024-01-23 23:25:00+00:00,long,39619.99,39795.99,TP ✅,1.2388,63.1782
S3. Breakout + Momentum,2024-01-23 23:50:00+00:00,2024-01-24 00:45:00+00:00,long,39879.68,40099.21,TP ✅,1.2636,64.4418
S3. Breakout + Momentum,2024-01-24 00:50:00+00:00,2024-01-24 01:00:00+00:00,long,40206.46,40064.99,SL ❌,-0.6444,63.7974
S3. Breakout + Momentum,2024-01-24 03:20:00+00:00,2024-01-24 04:30:00+00:00,short,39643.99,39732.19,SL ❌,-0.638,63.1594
S3. Breakout + Momentum,2024-01-24 05:10:00+00:00,2024-01-24 07:10:00+00:00,long,39759.74,39925.98,TP ✅,1.2632,64.4226
S3. Breakout + Momentum,2024-01-24 07:15:00+00:00,2024-01-24 07:45:00+00:00,long,40032.02,39949.8,SL ❌,-0.6442,63.7784
S3. Breakout + Momentum,2024-01-24 10:40:00+00:00,2024-01-24 10:45:00+00:00,long,40292.01,40490.01,TP ✅,1.2756,65.0539
S3. Breakout + Momentum,2024-01-24 12:50:00+00:00,2024-01-24 14:05:00+00:00,short,40064.26,39884.0,TP ✅,1.3011,66.355
S3. Breakout + Momentum,2024-01-24 18:10:00+00:00,2024-01-24 18:20:00+00:00,short,39886.45,39631.52,TP ✅,1.3271,67.6821
S3. Breakout + Momentum,2024-01-24 20:05:00+00:00,2024-01-24 20:20:00+00:00,long,39967.98,39839.27,SL ❌,-0.6768,67.0053
S3. Breakout + Momentum,2024-01-24 20:45:00+00:00,2024-01-24 21:10:00+00:00,short,39587.97,39691.9,SL ❌,-0.6701,66.3352
S3. Breakout + Momentum,2024-01-24 23:05:00+00:00,2024-01-24 23:40:00+00:00,long,39990.01,40154.96,TP ✅,1.3267,67.6619
S3. Breakout + Momentum,2024-01-25 01:30:00+00:00,2024-01-25 05:05:00+00:00,short,40011.99,39849.61,TP ✅,1.3532,69.0152
S3. Breakout + Momentum,2024-01-25 06:35:00+00:00,2024-01-25 11:10:00+00:00,long,39987.99,40207.47,TP ✅,1.3803,70.3955
S3. Breakout + Momentum,2024-01-25 11:25:00+00:00,2024-01-25 11:50:00+00:00,long,40275.78,40175.74,SL ❌,-0.704,69.6915
S3. Breakout + Momentum,2024-01-25 12:30:00+00:00,2024-01-25 13:30:00+00:00,short,39829.65,39960.0,SL ❌,-0.6969,68.9946
S3. Breakout + Momentum,2024-01-25 14:15:00+00:00,2024-01-25 15:25:00+00:00,long,39994.49,39863.36,SL ❌,-0.6899,68.3047
S3. Breakout + Momentum,2024-01-25 15:45:00+00:00,2024-01-25 15:55:00+00:00,short,39669.97,39804.24,SL ❌,-0.683,67.6216
S3. Breakout + Momentum,2024-01-25 18:15:00+00:00,2024-01-25 18:30:00+00:00,long,39965.03,39838.79,SL ❌,-0.6762,66.9454
S3. Breakout + Momentum,2024-01-26 01:00:00+00:00,2024-01-26 02:00:00+00:00,short,39876.48,39983.28,SL ❌,-0.6695,66.276
S3. Breakout + Momentum,2024-01-26 02:10:00+00:00,2024-01-26 07:15:00+00:00,long,40062.23,39945.87,SL ❌,-0.6628,65.6132
S3. Breakout + Momentum,2024-01-26 09:05:00+00:00,2024-01-26 09:45:00+00:00,long,40185.75,40355.99,TP ✅,1.3123,66.9255
S3. Breakout + Momentum,2024-01-26 09:55:00+00:00,2024-01-26 10:05:00+00:00,short,40079.82,40162.01,SL ❌,-0.6693,66.2562
S3. Breakout + Momentum,2024-01-26 10:35:00+00:00,2024-01-26 10:40:00+00:00,long,40455.83,40641.99,TP ✅,1.3251,67.5813
S3. Breakout + Momentum,2024-01-26 11:00:00+00:00,2024-01-26 11:30:00+00:00,long,40876.0,41178.37,TP ✅,1.3516,68.933
S3. Breakout + Momentum,2024-01-26 14:55:00+00:00,2024-01-26 15:00:00+00:00,long,41588.0,41437.91,SL ❌,-0.6893,68.2436
S3. Breakout + Momentum,2024-01-26 16:25:00+00:00,2024-01-26 16:50:00+00:00,long,41810.0,41986.0,TP ✅,1.3649,69.6085
S3. Breakout + Momentum,2024-01-26 20:10:00+00:00,2024-01-26 20:15:00+00:00,long,42209.59,42067.44,SL ❌,-0.6961,68.9124
S3. Breakout + Momentum,2024-01-26 20:50:00+00:00,2024-01-26 20:55:00+00:00,short,41854.51,41977.18,SL ❌,-0.6891,68.2233
S3. Breakout + Momentum,2024-01-27 00:00:00+00:00,2024-01-27 01:25:00+00:00,short,41787.35,41882.91,SL ❌,-0.6822,67.5411
S3. Breakout + Momentum,2024-01-27 03:10:00+00:00,2024-01-27 04:25:00+00:00,short,41780.05,41868.23,SL ❌,-0.6754,66.8656
S3. Breakout + Momentum,2024-01-27 05:50:00+00:00,2024-01-27 08:10:00+00:00,short,41767.18,41589.48,TP ✅,1.3373,68.203
S3. Breakout + Momentum,2024-01-27 08:55:00+00:00,2024-01-27 09:15:00+00:00,short,41470.01,41567.3,SL ❌,-0.682,67.5209
S3. Breakout + Momentum,2024-01-27 14:40:00+00:00,2024-01-27 20:35:00+00:00,long,41818.39,42052.62,TP ✅,1.3504,68.8713
S3. Breakout + Momentum,2024-01-27 21:25:00+00:00,2024-01-28 00:20:00+00:00,long,42106.01,42014.99,SL ❌,-0.6887,68.1826
S3. Breakout + Momentum,2024-01-28 04:00:00+00:00,2024-01-28 04:30:00+00:00,long,42305.87,42478.45,TP ✅,1.3637,69.5463
S3. Breakout + Momentum,2024-01-28 04:40:00+00:00,2024-01-28 04:55:00+00:00,long,42528.0,42720.32,TP ✅,1.3909,70.9372
S3. Breakout + Momentum,2024-01-28 08:20:00+00:00,2024-01-28 09:10:00+00:00,long,42536.0,42442.71,SL ❌,-0.7094,70.2278
S3. Breakout + Momentum,2024-01-28 09:35:00+00:00,2024-01-28 10:10:00+00:00,long,42654.56,42567.88,SL ❌,-0.7023,69.5256
S3. Breakout + Momentum,2024-01-28 11:20:00+00:00,2024-01-28 12:15:00+00:00,short,42472.89,42297.32,TP ✅,1.3905,70.9161
S3. Breakout + Momentum,2024-01-28 14:15:00+00:00,2024-01-28 14:50:00+00:00,long,42479.0,42339.99,SL ❌,-0.7092,70.2069
S3. Breakout + Momentum,2024-01-28 15:40:00+00:00,2024-01-28 16:00:00+00:00,short,42214.15,42337.99,SL ❌,-0.7021,69.5048
S3. Breakout + Momentum,2024-01-28 17:35:00+00:00,2024-01-28 19:00:00+00:00,short,42125.66,41928.34,TP ✅,1.3901,70.8949
S3. Breakout + Momentum,2024-01-28 19:40:00+00:00,2024-01-28 20:35:00+00:00,short,41811.1,41915.52,SL ❌,-0.7089,70.186
S3. Breakout + Momentum,2024-01-28 21:50:00+00:00,2024-01-28 22:00:00+00:00,long,41999.79,41890.01,SL ❌,-0.7019,69.4841
S3. Breakout + Momentum,2024-01-28 22:35:00+00:00,2024-01-28 22:45:00+00:00,short,41695.85,41795.32,SL ❌,-0.6948,68.7893
